,Area Code,State,Market,Market Size,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,Date,Product Type,Product,Type
2068,563,Iowa,Central,Small Market,86.0,139.0,234.0,95.0,53.0,30.0,608.0,90.0,80.0,120.0,200.0,2010-01-01,Herbal Tea,Lemon,Decaf
2069,563,Iowa,Central,Small Market,95.0,150.0,254.0,104.0,55.0,33.0,596.0,110.0,80.0,140.0,220.0,2010-01-02,Herbal Tea,Lemon,Decaf
2070,563,Iowa,Central,Small Market,115.0,176.0,298.0,122.0,61.0,39.0,801.0,120.0,100.0,160.0,260.0,2010-01-09,Herbal Tea,Lemon,Decaf
2071,563,Iowa,Central,Small Market,168.0,185.0,309.0,127.0,59.0,40.0,671.0,130.0,100.0,170.0,270.0,2011-01-05,Herbal Tea,Lemon,Decaf
2072,563,Iowa,Central,Small Market,207.0,222.0,373.0,154.0,67.0,49.0,833.0,150.0,130.0,200.0,330.0,2011-01-07,Herbal Tea,Lemon,Decaf
2073,563,Iowa,Central,Small Market,141.0,229.0,457.0,228.0,88.0,63.0,1436.0,140.0,190.0,210.0,400.0,2010-01-02,Tea,Darjeeling,Regular
2074,563,Iowa,Central,Small Market,149.0,239.0,478.0,239.0,90.0,66.0,1755.0,110.0,170.0,170.0,340.0,2010-01-10,Tea,Darjeeling,Regular
2075,563,Iowa,Central,Small Market,226.0,261.0,516.0,260.0,90.0,72.0,1715.0,150.0,220.0,230.0,450.0,2011-01-06,Tea,Darjeeling,Regular
2076,563,Iowa,Central,Small Market,230.0,266.0,527.0,266.0,92.0,74.0,1819.0,150.0,220.0,240.0,460.0,2011-01-07,Tea,Darjeeling,Regular
2077,563,Iowa,Central,Small Market,230.0,249.0,531.0,249.0,94.0,69.0,1775.0,140.0,210.0,220.0,430.0,2011-01-09,Tea,Darjeeling,Regular
2078,563,Iowa,Central,Small Market,191.0,212.0,451.0,211.0,83.0,59.0,1778.0,110.0,170.0,180.0,350.0,2011-01-11,Tea,Darjeeling,Regular
2079,563,Iowa,Central,Small Market,190.0,324.0,589.0,265.0,134.0,100.0,1538.0,170.0,220.0,290.0,510.0,2010-01-05,Tea,Earl Grey,Regular
2080,563,Iowa,Central,Small Market,197.0,332.0,603.0,271.0,135.0,102.0,1714.0,180.0,230.0,300.0,530.0,2010-01-06,Tea,Earl Grey,Regular
2081,563,Iowa,Central,Small Market,183.0,312.0,567.0,255.0,129.0,96.0,1756.0,130.0,170.0,230.0,400.0,2010-01-10,Tea,Earl Grey,Regular
2082,563,Iowa,Central,Small Market,260.0,301.0,582.0,245.0,126.0,93.0,1369.0,160.0,210.0,270.0,480.0,2011-01-03,Tea,Earl Grey,Regular
2083,563,Iowa,Central,Small Market,276.0,318.0,616.0,260.0,132.0,98.0,1423.0,160.0,220.0,280.0,500.0,2011-01-04,Tea,Earl Grey,Regular
2084,563,Iowa,Central,Small Market,321.0,360.0,697.0,294.0,144.0,111.0,1838.0,170.0,240.0,300.0,540.0,2011-01-12,Tea,Earl Grey,Regular
2085,567,Ohio,Central,Major Market,42.0,74.0,137.0,55.0,46.0,18.0,336.0,50.0,50.0,80.0,130.0,2011-01-04,Coffee,Amaretto,Regular
2086,567,Ohio,Central,Major Market,-3.0,73.0,125.0,52.0,76.0,47.0,509.0,10.0,50.0,70.0,120.0,2010-01-11,Coffee,Decaf Irish Cream,Decaf
2087,567,Ohio,Central,Major Market,-12.0,56.0,94.0,39.0,60.0,36.0,517.0,0.0,40.0,50.0,90.0,2011-01-07,Coffee,Decaf Irish Cream,Decaf
2088,567,Ohio,Central,Major Market,93.0,163.0,325.0,162.0,70.0,45.0,1091.0,130.0,180.0,200.0,380.0,2010-01-04,Espresso,Caffe Mocha,Regular
2089,567,Ohio,Central,Major Market,92.0,161.0,322.0,161.0,69.0,45.0,1267.0,190.0,230.0,240.0,470.0,2010-01-10,Espresso,Caffe Mocha,Regular
2090,567,Ohio,Central,Major Market,6.0,57.0,102.0,45.0,51.0,17.0,409.0,30.0,50.0,70.0,120.0,2010-01-09,Espresso,Decaf Espresso,Decaf
2091,567,Ohio,Central,Major Market,9.0,25.0,41.0,16.0,16.0,4.0,484.0,20.0,10.0,20.0,30.0,2010-01-08,Herbal Tea,Chamomile,Decaf
2092,567,Ohio,Central,Major Market,45.0,48.0,90.0,32.0,20.0,8.0,456.0,50.0,20.0,50.0,70.0,2011-01-01,Herbal Tea,Chamomile,Decaf
2093,567,Ohio,Central,Major Market,23.0,42.0,71.0,29.0,19.0,8.0,835.0,40.0,20.0,40.0,60.0,2010-01-05,Herbal Tea,Lemon,Decaf
2094,567,Ohio,Central,Major Market,68.0,126.0,210.0,84.0,58.0,27.0,651.0,60.0,70.0,110.0,180.0,2010-01-01,Tea,Darjeeling,Regular
2095,567,Ohio,Central,Major Market,104.0,116.0,224.0,84.0,51.0,26.0,500.0,60.0,70.0,100.0,170.0,2011-01-01,Tea,Earl Grey,Regular
2096,567,Ohio,Central,Major Market,145.0,164.0,279.0,118.0,55.0,36.0,636.0,90.0,100.0,140.0,240.0,2011-01-06,Tea,Earl Grey,Regular
2097,573,Missouri,Central,Small Market,39.0,104.0,189.0,85.0,65.0,32.0,476.0,40.0,90.0,100.0,190.0,2010-01-03,Coffee,Columbian,Regular
2098,573,Missouri,Central,Small Market,35.0,98.0,178.0,80.0,63.0,30.0,494.0,50.0,80.0,100.0,180.0,2010-01-04,Coffee,Columbian,Regular
2099,573,Missouri,Central,Small Market,33.0,96.0,173.0,77.0,63.0,29.0,529.0,50.0,80.0,100.0,180.0,2010-01-05,Coffee,Columbian,Regular
2100,573,Missouri,Central,Small Market,31.0,93.0,169.0,76.0,62.0,28.0,580.0,40.0,80.0,90.0,170.0,2010-01-06,Coffee,Columbian,Regular
2101,573,Missouri,Central,Small Market,38.0,102.0,184.0,82.0,64.0,31.0,601.0,40.0,80.0,100.0,180.0,2010-01-11,Coffee,Columbian,Regular
2102,573,Missouri,Central,Small Market,26.0,85.0,153.0,68.0,59.0,25.0,619.0,40.0,60.0,90.0,150.0,2010-01-12,Coffee,Columbian,Regular
2103,573,Missouri,Central,Small Market,62.0,107.0,206.0,86.0,65.0,32.0,484.0,50.0,90.0,110.0,200.0,2011-01-02,Coffee,Columbian,Regular
2104,573,Missouri,Central,Small Market,52.0,98.0,190.0,80.0,63.0,30.0,494.0,50.0,80.0,100.0,180.0,2011-01-04,Coffee,Columbian,Regular
2105,573,Missouri,Central,Small Market,46.0,96.0,171.0,77.0,59.0,29.0,529.0,50.0,80.0,100.0,180.0,2011-01-05,Coffee,Columbian,Regular
2106,573,Missouri,Central,Small Market,43.0,93.0,167.0,76.0,58.0,28.0,580.0,40.0,80.0,90.0,170.0,2011-01-06,Coffee,Columbian,Regular
2107,573,Missouri,Central,Small Market,37.0,83.0,160.0,67.0,58.0,25.0,599.0,30.0,70.0,80.0,150.0,2011-01-09,Coffee,Columbian,Regular
2108,573,Missouri,Central,Small Market,52.0,98.0,189.0,79.0,63.0,30.0,593.0,70.0,70.0,100.0,170.0,2011-01-10,Coffee,Columbian,Regular
2109,573,Missouri,Central,Small Market,56.0,102.0,196.0,82.0,64.0,31.0,601.0,40.0,80.0,100.0,180.0,2011-01-11,Coffee,Columbian,Regular
2110,573,Missouri,Central,Small Market,39.0,85.0,163.0,68.0,59.0,25.0,619.0,40.0,60.0,90.0,150.0,2011-01-12,Coffee,Columbian,Regular
2111,573,Missouri,Central,Small Market,47.0,92.0,170.0,78.0,45.0,24.0,965.0,50.0,80.0,90.0,170.0,2010-01-01,Coffee,Decaf Irish Cream,Decaf
2112,573,Missouri,Central,Small Market,45.0,89.0,163.0,74.0,44.0,22.0,949.0,60.0,70.0,100.0,170.0,2010-01-03,Coffee,Decaf Irish Cream,Decaf
2113,573,Missouri,Central,Small Market,70.0,91.0,178.0,76.0,44.0,23.0,965.0,50.0,80.0,90.0,170.0,2011-01-04,Coffee,Decaf Irish Cream,Decaf
2114,573,Missouri,Central,Small Market,-4.0,41.0,74.0,33.0,45.0,12.0,193.0,0.0,20.0,40.0,60.0,2010-01-02,Tea,Green Tea,Regular
2115,573,Missouri,Central,Small Market,-4.0,42.0,75.0,33.0,46.0,12.0,190.0,0.0,20.0,40.0,60.0,2010-01-03,Tea,Green Tea,Regular
2116,573,Missouri,Central,Small Market,-2.0,44.0,79.0,35.0,46.0,13.0,197.0,-10.0,30.0,30.0,60.0,2010-01-04,Tea,Green Tea,Regular
2117,573,Missouri,Central,Small Market,-2.0,45.0,81.0,36.0,47.0,13.0,212.0,0.0,30.0,40.0,70.0,2010-01-05,Tea,Green Tea,Regular
2118,573,Missouri,Central,Small Market,0.0,46.0,82.0,36.0,46.0,13.0,236.0,0.0,30.0,40.0,70.0,2010-01-06,Tea,Green Tea,Regular
2119,573,Missouri,Central,Small Market,2.0,51.0,91.0,40.0,49.0,15.0,244.0,10.0,30.0,50.0,80.0,2010-01-09,Tea,Green Tea,Regular
2120,573,Missouri,Central,Small Market,-6.0,41.0,79.0,33.0,45.0,12.0,193.0,0.0,20.0,40.0,60.0,2011-01-02,Tea,Green Tea,Regular
2121,573,Missouri,Central,Small Market,1.0,48.0,85.0,38.0,44.0,14.0,248.0,0.0,30.0,40.0,70.0,2011-01-08,Tea,Green Tea,Regular
2122,573,Missouri,Central,Small Market,48.0,73.0,123.0,50.0,25.0,14.0,821.0,70.0,50.0,90.0,140.0,2010-01-01,Espresso,Caffe Mocha,Regular
2123,573,Missouri,Central,Small Market,48.0,73.0,123.0,50.0,25.0,14.0,814.0,70.0,50.0,90.0,140.0,2010-01-02,Espresso,Caffe Mocha,Regular
2124,573,Missouri,Central,Small Market,47.0,72.0,121.0,49.0,25.0,13.0,809.0,70.0,50.0,90.0,140.0,2010-01-03,Espresso,Caffe Mocha,Regular
2125,573,Missouri,Central,Small Market,32.0,52.0,87.0,35.0,20.0,9.0,894.0,40.0,40.0,60.0,100.0,2010-01-07,Espresso,Caffe Mocha,Regular
2126,573,Missouri,Central,Small Market,75.0,73.0,138.0,50.0,26.0,14.0,821.0,70.0,50.0,90.0,140.0,2011-01-01,Espresso,Caffe Mocha,Regular
2127,573,Missouri,Central,Small Market,70.0,72.0,129.0,49.0,25.0,13.0,809.0,70.0,50.0,90.0,140.0,2011-01-03,Espresso,Caffe Mocha,Regular
2128,573,Missouri,Central,Small Market,61.0,64.0,115.0,44.0,23.0,12.0,886.0,50.0,50.0,70.0,120.0,2011-01-09,Espresso,Caffe Mocha,Regular
2129,573,Missouri,Central,Small Market,53.0,59.0,106.0,40.0,23.0,11.0,881.0,90.0,50.0,90.0,140.0,2011-01-10,Espresso,Caffe Mocha,Regular
2130,573,Missouri,Central,Small Market,76.0,78.0,141.0,54.0,27.0,15.0,885.0,80.0,60.0,100.0,160.0,2011-01-11,Espresso,Caffe Mocha,Regular
2131,573,Missouri,Central,Small Market,71.0,73.0,131.0,50.0,25.0,14.0,898.0,70.0,60.0,90.0,150.0,2011-01-12,Espresso,Caffe Mocha,Regular
2132,573,Missouri,Central,Small Market,38.0,61.0,103.0,42.0,23.0,11.0,771.0,60.0,40.0,80.0,120.0,2010-01-02,Espresso,Decaf Espresso,Decaf
2133,573,Missouri,Central,Small Market,44.0,67.0,112.0,45.0,23.0,12.0,777.0,60.0,50.0,80.0,130.0,2010-01-04,Espresso,Decaf Espresso,Decaf
2134,573,Missouri,Central,Small Market,31.0,53.0,89.0,36.0,22.0,10.0,828.0,40.0,40.0,60.0,100.0,2010-01-06,Espresso,Decaf Espresso,Decaf
2135,573,Missouri,Central,Small Market,70.0,68.0,128.0,46.0,24.0,12.0,777.0,60.0,50.0,80.0,130.0,2011-01-01,Espresso,Decaf Espresso,Decaf
2136,573,Missouri,Central,Small Market,67.0,70.0,126.0,48.0,25.0,13.0,766.0,60.0,50.0,80.0,130.0,2011-01-03,Espresso,Decaf Espresso,Decaf
2137,573,Missouri,Central,Small Market,65.0,67.0,119.0,45.0,23.0,12.0,777.0,60.0,50.0,80.0,130.0,2011-01-04,Espresso,Decaf Espresso,Decaf
2138,573,Missouri,Central,Small Market,39.0,48.0,79.0,32.0,19.0,8.0,841.0,50.0,30.0,60.0,90.0,2011-01-08,Espresso,Decaf Espresso,Decaf
2139,573,Missouri,Central,Small Market,-11.0,53.0,90.0,37.0,64.0,34.0,261.0,0.0,30.0,40.0,70.0,2010-01-01,Herbal Tea,Chamomile,Decaf
2140,573,Missouri,Central,Small Market,-6.0,64.0,109.0,45.0,70.0,41.0,320.0,30.0,20.0,60.0,80.0,2010-01-10,Herbal Tea,Chamomile,Decaf
2141,573,Missouri,Central,Small Market,-8.0,62.0,106.0,44.0,70.0,40.0,325.0,0.0,40.0,50.0,90.0,2010-01-11,Herbal Tea,Chamomile,Decaf
2142,573,Missouri,Central,Small Market,-17.0,53.0,101.0,37.0,67.0,34.0,261.0,0.0,30.0,40.0,70.0,2011-01-01,Herbal Tea,Chamomile,Decaf
2143,573,Missouri,Central,Small Market,-12.0,61.0,111.0,43.0,69.0,39.0,256.0,10.0,30.0,60.0,90.0,2011-01-02,Herbal Tea,Chamomile,Decaf
2144,573,Missouri,Central,Small Market,-9.0,64.0,116.0,45.0,70.0,41.0,320.0,30.0,20.0,60.0,80.0,2011-01-10,Herbal Tea,Chamomile,Decaf
2145,573,Missouri,Central,Small Market,-41.0,19.0,139.0,120.0,60.0,37.0,1439.0,-20.0,100.0,20.0,120.0,2010-01-08,Herbal Tea,Lemon,Decaf
2146,573,Missouri,Central,Small Market,-26.0,23.0,109.0,86.0,49.0,26.0,1698.0,10.0,60.0,20.0,80.0,2010-01-10,Herbal Tea,Lemon,Decaf
2147,573,Missouri,Central,Small Market,-9.0,40.0,122.0,82.0,49.0,25.0,1804.0,0.0,70.0,40.0,110.0,2010-01-11,Herbal Tea,Lemon,Decaf
2148,573,Missouri,Central,Small Market,16.0,68.0,160.0,92.0,52.0,28.0,1898.0,20.0,80.0,60.0,140.0,2010-01-12,Herbal Tea,Lemon,Decaf
2149,573,Missouri,Central,Small Market,-47.0,18.0,109.0,84.0,50.0,26.0,625.0,-20.0,70.0,10.0,80.0,2011-01-02,Herbal Tea,Lemon,Decaf
2150,573,Missouri,Central,Small Market,-65.0,11.0,123.0,104.0,55.0,32.0,1574.0,-10.0,80.0,20.0,100.0,2011-01-09,Herbal Tea,Lemon,Decaf
2151,573,Missouri,Central,Small Market,11.0,51.0,89.0,38.0,40.0,12.0,256.0,10.0,30.0,40.0,70.0,2010-01-12,Tea,Darjeeling,Regular
2152,573,Missouri,Central,Small Market,14.0,47.0,92.0,35.0,40.0,11.0,196.0,10.0,30.0,40.0,70.0,2011-01-01,Tea,Darjeeling,Regular
2153,573,Missouri,Central,Small Market,26.0,60.0,104.0,45.0,38.0,14.0,253.0,30.0,30.0,60.0,90.0,2011-01-08,Tea,Darjeeling,Regular
2154,573,Missouri,Central,Small Market,19.0,52.0,97.0,39.0,39.0,12.0,248.0,20.0,30.0,50.0,80.0,2011-01-09,Tea,Darjeeling,Regular
2155,573,Missouri,Central,Small Market,-9.0,36.0,65.0,29.0,45.0,11.0,169.0,-10.0,20.0,30.0,50.0,2010-01-01,Tea,Earl Grey,Regular
2156,573,Missouri,Central,Small Market,-3.0,43.0,78.0,35.0,46.0,13.0,204.0,-10.0,30.0,30.0,60.0,2010-01-06,Tea,Earl Grey,Regular
2157,573,Missouri,Central,Small Market,-16.0,25.0,45.0,20.0,41.0,7.0,218.0,-10.0,10.0,20.0,30.0,2010-01-12,Tea,Earl Grey,Regular
2158,573,Missouri,Central,Small Market,-10.0,38.0,72.0,30.0,45.0,11.0,165.0,-10.0,20.0,30.0,50.0,2011-01-02,Tea,Earl Grey,Regular
2159,573,Missouri,Central,Small Market,-16.0,31.0,60.0,25.0,42.0,9.0,209.0,0.0,10.0,20.0,30.0,2011-01-10,Tea,Earl Grey,Regular
2160,573,Missouri,Central,Small Market,-4.0,42.0,81.0,34.0,45.0,12.0,211.0,0.0,20.0,40.0,60.0,2011-01-11,Tea,Earl Grey,Regular
2161,580,Oklahoma,South,Small Market,29.0,56.0,100.0,44.0,27.0,14.0,623.0,50.0,50.0,70.0,120.0,2010-01-01,Coffee,Columbian,Regular
2162,580,Oklahoma,South,Small Market,30.0,56.0,99.0,43.0,26.0,14.0,602.0,50.0,50.0,70.0,120.0,2010-01-05,Coffee,Columbian,Regular
2163,580,Oklahoma,South,Small Market,28.0,53.0,94.0,41.0,25.0,13.0,592.0,40.0,50.0,60.0,110.0,2010-01-07,Coffee,Columbian,Regular
2164,580,Oklahoma,South,Small Market,47.0,79.0,140.0,61.0,32.0,20.0,579.0,80.0,70.0,100.0,170.0,2010-01-09,Coffee,Columbian,Regular
2165,580,Oklahoma,South,Small Market,45.0,56.0,112.0,44.0,28.0,14.0,623.0,50.0,50.0,70.0,120.0,2011-01-01,Coffee,Columbian,Regular
2166,580,Oklahoma,South,Small Market,39.0,53.0,93.0,41.0,23.0,13.0,592.0,40.0,50.0,60.0,110.0,2011-01-07,Coffee,Columbian,Regular
2167,580,Oklahoma,South,Small Market,73.0,87.0,154.0,68.0,32.0,22.0,587.0,80.0,80.0,110.0,190.0,2011-01-08,Coffee,Columbian,Regular
2168,580,Oklahoma,South,Small Market,70.0,79.0,149.0,61.0,32.0,20.0,579.0,80.0,70.0,100.0,170.0,2011-01-09,Coffee,Columbian,Regular
2169,580,Oklahoma,South,Small Market,98.0,104.0,197.0,81.0,38.0,26.0,551.0,100.0,90.0,130.0,220.0,2011-01-12,Coffee,Columbian,Regular
2170,580,Oklahoma,South,Small Market,28.0,48.0,80.0,32.0,20.0,8.0,821.0,50.0,40.0,60.0,100.0,2010-01-01,Coffee,Decaf Irish Cream,Decaf
2171,580,Oklahoma,South,Small Market,23.0,43.0,72.0,29.0,20.0,8.0,862.0,50.0,30.0,60.0,90.0,2010-01-09,Coffee,Decaf Irish Cream,Decaf
2172,580,Oklahoma,South,Small Market,30.0,52.0,88.0,36.0,22.0,10.0,862.0,40.0,40.0,60.0,100.0,2010-01-11,Coffee,Decaf Irish Cream,Decaf
2173,580,Oklahoma,South,Small Market,28.0,49.0,82.0,33.0,21.0,9.0,870.0,50.0,30.0,60.0,90.0,2010-01-12,Coffee,Decaf Irish Cream,Decaf
2174,580,Oklahoma,South,Small Market,43.0,48.0,85.0,32.0,19.0,8.0,817.0,50.0,40.0,60.0,100.0,2011-01-02,Coffee,Decaf Irish Cream,Decaf
2175,580,Oklahoma,South,Small Market,37.0,45.0,80.0,30.0,20.0,8.0,820.0,50.0,30.0,60.0,90.0,2011-01-04,Coffee,Decaf Irish Cream,Decaf
2176,580,Oklahoma,South,Small Market,34.0,43.0,77.0,29.0,20.0,8.0,862.0,50.0,30.0,60.0,90.0,2011-01-09,Coffee,Decaf Irish Cream,Decaf
2177,580,Oklahoma,South,Small Market,45.0,52.0,94.0,36.0,22.0,10.0,862.0,40.0,40.0,60.0,100.0,2011-01-11,Coffee,Decaf Irish Cream,Decaf
2178,580,Oklahoma,South,Small Market,16.0,32.0,53.0,21.0,16.0,5.0,454.0,30.0,10.0,30.0,40.0,2010-01-04,Espresso,Caffe Mocha,Regular
2179,580,Oklahoma,South,Small Market,13.0,30.0,50.0,20.0,17.0,5.0,482.0,30.0,10.0,30.0,40.0,2010-01-09,Espresso,Caffe Mocha,Regular
2180,580,Oklahoma,South,Small Market,24.0,44.0,73.0,29.0,20.0,8.0,490.0,20.0,20.0,30.0,50.0,2010-01-12,Espresso,Caffe Mocha,Regular
2181,580,Oklahoma,South,Small Market,44.0,48.0,90.0,32.0,21.0,8.0,456.0,40.0,20.0,40.0,60.0,2011-01-01,Espresso,Caffe Mocha,Regular
2182,580,Oklahoma,South,Small Market,25.0,34.0,60.0,22.0,17.0,6.0,452.0,30.0,10.0,30.0,40.0,2011-01-02,Espresso,Caffe Mocha,Regular
2183,580,Oklahoma,South,Small Market,22.0,32.0,56.0,21.0,17.0,5.0,449.0,30.0,10.0,30.0,40.0,2011-01-03,Espresso,Caffe Mocha,Regular
2184,580,Oklahoma,South,Small Market,14.0,25.0,41.0,16.0,14.0,4.0,484.0,20.0,10.0,20.0,30.0,2011-01-08,Espresso,Caffe Mocha,Regular
2185,580,Oklahoma,South,Small Market,19.0,30.0,53.0,20.0,17.0,5.0,482.0,30.0,10.0,30.0,40.0,2011-01-09,Espresso,Caffe Mocha,Regular
2186,580,Oklahoma,South,Small Market,22.0,32.0,56.0,21.0,17.0,5.0,480.0,30.0,0.0,30.0,30.0,2011-01-10,Espresso,Caffe Mocha,Regular
2187,580,Oklahoma,South,Small Market,43.0,48.0,85.0,32.0,19.0,8.0,482.0,30.0,20.0,40.0,60.0,2011-01-11,Espresso,Caffe Mocha,Regular
2188,580,Oklahoma,South,Small Market,36.0,44.0,78.0,29.0,20.0,8.0,490.0,20.0,20.0,30.0,50.0,2011-01-12,Espresso,Caffe Mocha,Regular
2189,580,Oklahoma,South,Small Market,68.0,126.0,210.0,84.0,58.0,27.0,632.0,70.0,70.0,110.0,180.0,2010-01-03,Espresso,Decaf Espresso,Decaf
2190,580,Oklahoma,South,Small Market,74.0,134.0,222.0,88.0,60.0,29.0,653.0,80.0,70.0,120.0,190.0,2010-01-04,Espresso,Decaf Espresso,Decaf
2191,580,Oklahoma,South,Small Market,103.0,172.0,286.0,114.0,69.0,37.0,822.0,100.0,90.0,150.0,240.0,2010-01-07,Espresso,Decaf Espresso,Decaf
2192,580,Oklahoma,South,Small Market,87.0,150.0,249.0,99.0,63.0,32.0,798.0,80.0,80.0,130.0,210.0,2010-01-09,Espresso,Decaf Espresso,Decaf
2193,580,Oklahoma,South,Small Market,101.0,126.0,224.0,84.0,58.0,27.0,632.0,70.0,70.0,110.0,180.0,2011-01-03,Espresso,Decaf Espresso,Decaf
2194,580,Oklahoma,South,Small Market,109.0,141.0,233.0,94.0,58.0,31.0,697.0,80.0,80.0,120.0,200.0,2011-01-05,Espresso,Decaf Espresso,Decaf
2195,580,Oklahoma,South,Small Market,142.0,172.0,283.0,114.0,64.0,37.0,810.0,100.0,90.0,150.0,240.0,2011-01-08,Espresso,Decaf Espresso,Decaf
2196,580,Oklahoma,South,Small Market,92.0,119.0,210.0,78.0,57.0,25.0,798.0,40.0,60.0,90.0,150.0,2011-01-11,Espresso,Decaf Espresso,Decaf
2197,580,Oklahoma,South,Small Market,13.0,66.0,120.0,54.0,53.0,20.0,301.0,20.0,50.0,60.0,110.0,2010-01-03,Herbal Tea,Chamomile,Decaf
2198,580,Oklahoma,South,Small Market,15.0,70.0,127.0,57.0,55.0,21.0,313.0,30.0,50.0,70.0,120.0,2010-01-04,Herbal Tea,Chamomile,Decaf
2199,580,Oklahoma,South,Small Market,20.0,77.0,140.0,63.0,57.0,23.0,397.0,20.0,60.0,70.0,130.0,2010-01-08,Herbal Tea,Chamomile,Decaf
2200,580,Oklahoma,South,Small Market,24.0,82.0,149.0,67.0,58.0,25.0,391.0,30.0,60.0,80.0,140.0,2010-01-09,Herbal Tea,Chamomile,Decaf
2201,580,Oklahoma,South,Small Market,16.0,65.0,126.0,53.0,54.0,20.0,306.0,20.0,50.0,60.0,110.0,2011-01-02,Herbal Tea,Chamomile,Decaf
2202,580,Oklahoma,South,Small Market,26.0,74.0,132.0,59.0,51.0,22.0,377.0,30.0,50.0,80.0,130.0,2011-01-06,Herbal Tea,Chamomile,Decaf
2203,580,Oklahoma,South,Small Market,26.0,74.0,132.0,59.0,51.0,22.0,403.0,30.0,50.0,80.0,130.0,2011-01-07,Herbal Tea,Chamomile,Decaf
2204,580,Oklahoma,South,Small Market,36.0,82.0,159.0,67.0,58.0,25.0,391.0,30.0,60.0,80.0,140.0,2011-01-09,Herbal Tea,Chamomile,Decaf
2205,580,Oklahoma,South,Small Market,24.0,70.0,134.0,56.0,54.0,21.0,385.0,50.0,40.0,70.0,110.0,2011-01-10,Herbal Tea,Chamomile,Decaf
2206,580,Oklahoma,South,Small Market,19.0,67.0,129.0,54.0,54.0,20.0,391.0,20.0,50.0,60.0,110.0,2011-01-11,Herbal Tea,Chamomile,Decaf
2207,580,Oklahoma,South,Small Market,10.0,111.0,190.0,79.0,101.0,72.0,551.0,30.0,70.0,110.0,180.0,2010-01-01,Herbal Tea,Lemon,Decaf
2208,580,Oklahoma,South,Small Market,25.0,154.0,264.0,110.0,129.0,100.0,665.0,40.0,100.0,150.0,250.0,2010-01-06,Herbal Tea,Lemon,Decaf
2209,580,Oklahoma,South,Small Market,34.0,184.0,317.0,133.0,150.0,120.0,705.0,60.0,120.0,190.0,310.0,2010-01-08,Herbal Tea,Lemon,Decaf
2210,580,Oklahoma,South,Small Market,16.0,130.0,223.0,93.0,114.0,84.0,692.0,40.0,80.0,130.0,210.0,2010-01-09,Herbal Tea,Lemon,Decaf
2211,580,Oklahoma,South,Small Market,15.0,130.0,224.0,94.0,115.0,85.0,694.0,20.0,80.0,120.0,200.0,2010-01-11,Herbal Tea,Lemon,Decaf
2212,580,Oklahoma,South,Small Market,20.0,145.0,250.0,105.0,125.0,95.0,716.0,30.0,90.0,140.0,230.0,2010-01-12,Herbal Tea,Lemon,Decaf
2213,580,Oklahoma,South,Small Market,23.0,129.0,219.0,92.0,104.0,83.0,599.0,40.0,80.0,130.0,210.0,2011-01-05,Herbal Tea,Lemon,Decaf
2214,580,Oklahoma,South,Small Market,30.0,145.0,266.0,105.0,125.0,95.0,716.0,30.0,90.0,140.0,230.0,2011-01-12,Herbal Tea,Lemon,Decaf
2215,580,Oklahoma,South,Small Market,128.0,195.0,336.0,141.0,67.0,43.0,0.0,110.0,120.0,160.0,280.0,2010-01-07,Espresso,Caffe Latte,Regular
2216,580,Oklahoma,South,Small Market,82.0,134.0,230.0,96.0,52.0,29.0,0.0,80.0,80.0,110.0,190.0,2010-01-09,Espresso,Caffe Latte,Regular
2217,580,Oklahoma,South,Small Market,104.0,120.0,220.0,86.0,50.0,26.0,300.0,70.0,70.0,100.0,170.0,2011-01-02,Espresso,Caffe Latte,Regular
2218,580,Oklahoma,South,Small Market,145.0,155.0,285.0,112.0,57.0,34.0,0.0,90.0,90.0,130.0,220.0,2011-01-04,Espresso,Caffe Latte,Regular
2219,585,New York,East,Major Market,295.0,454.0,756.0,302.0,159.0,105.0,2250.0,300.0,280.0,430.0,710.0,2010-01-05,Coffee,Columbian,Regular
2220,585,New York,East,Major Market,77.0,79.0,142.0,54.0,27.0,15.0,601.0,60.0,50.0,80.0,130.0,2011-01-12,Tea,Green Tea,Regular
2221,585,New York,East,Major Market,-203.0,-60.0,61.0,121.0,143.0,110.0,901.0,-190.0,110.0,-60.0,50.0,2010-01-02,Espresso,Caffe Mocha,Regular
2222,585,New York,East,Major Market,-197.0,-53.0,68.0,121.0,144.0,110.0,2932.0,-180.0,110.0,-50.0,60.0,2010-01-09,Espresso,Caffe Mocha,Regular
2223,585,New York,East,Major Market,-301.0,-60.0,65.0,121.0,143.0,110.0,901.0,-190.0,110.0,-60.0,50.0,2011-01-02,Espresso,Caffe Mocha,Regular
2224,585,New York,East,Major Market,191.0,258.0,547.0,255.0,129.0,96.0,1622.0,70.0,140.0,150.0,290.0,2011-01-10,Herbal Tea,Lemon,Decaf
2225,585,New York,East,Major Market,303.0,331.0,614.0,245.0,127.0,93.0,1704.0,140.0,180.0,240.0,420.0,2011-01-11,Herbal Tea,Lemon,Decaf
2226,585,New York,East,Major Market,105.0,145.0,245.0,100.0,40.0,28.0,822.0,130.0,100.0,160.0,260.0,2010-01-04,Tea,Darjeeling,Regular
2227,585,New York,East,Major Market,171.0,157.0,282.0,108.0,42.0,30.0,971.0,140.0,110.0,170.0,280.0,2011-01-10,Tea,Darjeeling,Regular
